,student_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,job_change
7203,33314,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,28,False
7242,21190,city_99,0.915,,True,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,,20,False
7247,11505,city_16,0.91,,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,80,False
7253,23179,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,32,False
7254,3796,city_28,0.939,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,91,False
7259,26990,city_21,0.624,Male,True,no_enrollment,Masters,STEM,17,1000-4999,Pvt Ltd,1,134,False
7260,26594,city_103,0.92,Male,False,no_enrollment,Phd,STEM,20,1000-4999,Public Sector,1,43,False
7266,587,city_61,0.913,Male,True,no_enrollment,Graduate,Humanities,10,10000+,Pvt Ltd,>4,32,False
7269,11438,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,12,False
7272,12287,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,28,False
7276,5098,city_103,0.92,Female,True,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,1,21,False
7291,26341,city_160,0.92,Male,False,no_enrollment,Graduate,STEM,16,10000+,,1,24,False
7293,15733,city_160,0.92,Female,True,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,>4,14,False
7297,2351,city_104,0.924,Male,True,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,4,22,False
7299,1230,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,105,False
7306,12352,city_103,0.92,Male,True,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,>4,127,False
7311,33205,city_100,0.887,,False,Full time course,Masters,STEM,>20,10000+,Public Sector,never,86,False
7323,30139,city_23,0.899,Male,True,no_enrollment,High School,,16,1000-4999,Pvt Ltd,1,52,False
7328,6551,city_57,0.866,Male,True,Full time course,Graduate,STEM,15,1000-4999,Pvt Ltd,1,24,False
7329,29992,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,35,False
7335,27823,city_16,0.91,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,25,False
7360,868,city_83,0.923,Male,True,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,3,330,False
7361,30527,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,1,139,False
7372,24689,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,46,False
7392,11717,city_114,0.926,Male,False,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,>4,44,False
7393,12659,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,9,False
7400,26230,city_104,0.924,Male,True,no_enrollment,Phd,Other,>20,10000+,Pvt Ltd,>4,12,False
7411,6457,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,49,False
7421,6234,city_46,0.762,Male,True,no_enrollment,Masters,STEM,14,1000-4999,,4,112,False
7441,29148,city_103,0.92,Female,True,no_enrollment,Masters,STEM,16,1000-4999,Public Sector,1,292,False
7443,761,city_114,0.926,Male,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,1,61,False
7462,18262,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,72,False
7471,11198,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,41,False
7484,22604,city_50,0.896,Male,True,no_enrollment,High School,,13,1000-4999,Public Sector,2,59,False
7514,14994,city_136,0.897,,True,no_enrollment,Masters,Other,20,10000+,Pvt Ltd,1,70,False
7522,23556,city_136,0.897,Male,True,no_enrollment,Masters,STEM,>20,10000+,Other,4,37,False
7528,4501,city_67,0.855,Male,True,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,2,42,False
7537,4459,city_103,0.92,Male,True,no_enrollment,High School,,17,1000-4999,Pvt Ltd,>4,162,False
7547,519,city_104,0.924,,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,90,False
7557,21067,city_160,0.92,Male,False,Full time course,Masters,Other,17,10000+,Public Sector,1,66,False
7559,11211,city_103,0.92,Female,True,no_enrollment,Phd,STEM,>20,1000-4999,Public Sector,2,24,False
7560,11030,city_83,0.923,Male,True,Part time course,Graduate,STEM,17,10000+,Pvt Ltd,4,200,False
7565,15715,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,69,False
7575,1252,city_103,0.92,,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,35,False
7578,10848,city_103,0.92,Male,True,no_enrollment,Graduate,Other,19,10000+,Pvt Ltd,>4,53,False
7586,17203,city_65,0.802,Male,True,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,4,63,False
7597,10188,city_16,0.91,Male,False,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,18,False
7601,24573,city_28,0.939,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,42,False
7602,1635,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,15,False
7615,11763,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,322,False
7620,10906,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,1,91,False
7624,5759,city_136,0.897,Male,True,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,1,15,False
7630,17613,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,>4,10,False
7643,25226,city_136,0.897,Male,True,Full time course,Masters,STEM,16,1000-4999,,1,174,False
7647,13361,city_136,0.897,,True,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,>4,123,False
7655,11550,city_136,0.897,Male,True,no_enrollment,Masters,STEM,10,1000-4999,,1,31,False
7665,23087,city_90,0.698,,True,no_enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,1,24,False
7679,1077,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,153,False
7683,7611,city_103,0.92,,True,Part time course,Graduate,STEM,10,10000+,Pvt Ltd,2,13,False
7688,25923,city_72,0.795,Male,True,no_enrollment,Graduate,STEM,18,5000-9999,Pvt Ltd,>4,95,False
7704,1001,city_103,0.92,Male,True,no_enrollment,Masters,STEM,10,1000-4999,Public Sector,>4,36,False
7711,14194,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,146,False
7715,5383,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,22,False
7738,18918,city_16,0.91,,True,no_enrollment,Phd,STEM,>20,5000-9999,NGO,2,130,False
7741,19935,city_123,0.738,Male,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,2,21,False
7749,31843,city_97,0.925,Male,True,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,4,108,False
7750,11680,city_160,0.92,,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,2,38,False
7756,11127,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,4,False
7757,16872,city_103,0.92,Female,False,no_enrollment,Masters,STEM,19,10000+,NGO,>4,11,False
7769,31558,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,74,False
7772,17406,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,27,False
7773,29368,city_71,0.884,Male,True,no_enrollment,Primary School,,11,1000-4999,Pvt Ltd,1,52,False
7782,3042,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,64,False
7798,29351,city_103,0.92,Male,True,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,36,False
7805,14649,city_150,0.698,,True,no_enrollment,Graduate,STEM,14,1000-4999,Public Sector,1,35,False
7810,20780,city_16,0.91,Male,True,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,3,34,False
7813,29747,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,2,53,False
7816,28855,city_16,0.91,Male,True,no_enrollment,Graduate,,10,10000+,Pvt Ltd,3,14,False
7826,14862,city_50,0.896,,True,,Graduate,STEM,16,5000-9999,Public Sector,>4,50,False
7829,1313,city_160,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,6,False
7831,21787,city_136,0.897,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,31,False
7834,1482,city_75,0.939,Male,False,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,52,False
7852,24518,city_73,0.754,Other,True,Part time course,High School,,10,10000+,,1,22,False
7875,4411,city_103,0.92,Female,False,no_enrollment,Phd,STEM,>20,1000-4999,Pvt Ltd,1,26,False
7880,16031,city_114,0.926,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,42,False
7888,14442,city_75,0.939,,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,91,False
7895,11587,city_21,0.624,Male,True,no_enrollment,Masters,STEM,10,1000-4999,,2,14,False
7901,24207,city_114,0.926,Female,True,no_enrollment,Masters,STEM,11,1000-4999,Pvt Ltd,1,16,False
7907,32588,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,1,216,False
7918,29060,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,>4,163,False
7926,32253,city_103,0.92,Male,True,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,4,129,False
7941,891,city_103,0.92,Male,False,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,never,26,False
7958,27273,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,104,False
7961,7003,city_144,0.84,,True,no_enrollment,Graduate,STEM,10,1000-4999,Public Sector,1,78,False
7973,7634,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,145,False
7995,26293,city_21,0.624,Male,True,no_enrollment,Masters,STEM,16,5000-9999,Pvt Ltd,1,88,False
7999,16147,city_103,0.92,,True,no_enrollment,,,20,1000-4999,Pvt Ltd,>4,74,False
8015,10385,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,16,False
8017,11157,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,3,110,False
8026,7083,city_116,0.743,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,157,False
8036,12518,city_138,0.836,Male,True,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,1,81,False
8084,16235,city_75,0.939,Male,False,Part time course,Graduate,STEM,11,10000+,Public Sector,1,26,False
8095,4127,city_103,0.92,Male,True,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,2,101,False
8098,773,city_16,0.91,Male,True,Full time course,Graduate,STEM,15,1000-4999,Pvt Ltd,1,37,False
8100,7509,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,36,False
8104,19414,city_97,0.925,,True,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,17,False
8157,13376,city_145,0.555,,True,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,2,57,False
8167,18641,city_114,0.926,,True,no_enrollment,Graduate,STEM,11,1000-4999,Other,2,26,False
8168,14313,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,134,False
8180,2261,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,2,17,False
8193,23482,city_21,0.624,Male,True,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,56,False
8199,22397,city_103,0.92,,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,70,False
8204,1128,city_100,0.887,,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,12,False
8208,23898,city_136,0.897,Male,True,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,2,128,False
8209,6498,city_21,0.624,,True,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,20,False
8210,18729,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,2,45,False
8262,27070,city_57,0.866,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,15,False
8267,10520,city_16,0.91,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,1,61,False
8275,12222,city_16,0.91,,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,43,False
8278,9946,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,112,False
8285,19838,city_114,0.926,Male,False,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,22,False
8287,5054,city_16,0.91,,True,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,>4,240,False
8292,1244,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,1,72,False
8297,26739,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,>4,157,False
8326,13661,city_41,0.827,Male,True,no_enrollment,High School,,11,5000-9999,Pvt Ltd,1,26,False
8365,12803,city_103,0.92,,True,no_enrollment,Graduate,STEM,16,1000-4999,Public Sector,2,146,False
8366,11402,city_46,0.762,,True,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,2,11,False
8374,23753,city_64,0.666,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,52,False
8375,14097,city_103,0.92,,True,no_enrollment,Graduate,STEM,16,5000-9999,Pvt Ltd,1,51,False
8402,1760,city_103,0.92,Male,True,Full time course,Masters,STEM,10,10000+,Pvt Ltd,2,31,False
8412,9427,city_16,0.91,Male,True,no_enrollment,Graduate,Humanities,17,1000-4999,Pvt Ltd,>4,11,False
8440,19837,city_104,0.924,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,11,False
8477,22761,city_136,0.897,,False,no_enrollment,Phd,STEM,15,5000-9999,Public Sector,3,111,False
8490,6035,city_114,0.926,,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,1,2,False
8491,28392,city_28,0.939,Female,True,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,>4,48,False
8493,3481,city_102,0.804,Male,True,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,2,38,False
8501,10542,city_16,0.91,Male,True,no_enrollment,Phd,STEM,13,5000-9999,NGO,1,7,False
8505,30681,city_64,0.666,Male,True,no_enrollment,Graduate,STEM,17,5000-9999,Pvt Ltd,1,111,False
8529,30058,city_136,0.897,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,122,False
8532,28760,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,20,5000-9999,Pvt Ltd,1,50,False
8556,17624,city_173,0.878,Male,True,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,3,72,False
8566,6279,city_114,0.926,,True,no_enrollment,Masters,STEM,18,1000-4999,Public Sector,2,46,False
8592,26738,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1,172,False
8593,26220,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,3,26,False
8594,28756,city_134,0.698,,True,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,>4,180,False
8600,285,city_103,0.92,Male,True,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,2,17,False
8604,1649,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,91,False
8605,30384,city_23,0.899,,False,Full time course,High School,,12,10000+,Pvt Ltd,2,99,False
8617,7571,city_103,0.92,,True,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,4,80,False
8619,5218,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,1,96,False
8627,25392,city_103,0.92,,False,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,102,False
8633,32782,city_21,0.624,Male,True,no_enrollment,Masters,STEM,17,10000+,Other,1,26,False
8637,13263,city_103,0.92,Male,True,no_enrollment,Graduate,Other,>20,1000-4999,Pvt Ltd,>4,11,False
8644,15996,city_103,0.92,Male,True,,Graduate,STEM,>20,1000-4999,Public Sector,3,9,False
8645,14877,city_23,0.899,Female,True,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,50,False
8651,15475,city_61,0.913,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,never,322,False
8671,32226,city_73,0.754,Male,True,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,2,47,False
8676,1656,city_99,0.915,,False,Full time course,High School,,10,10000+,Pvt Ltd,1,97,False
8687,15642,city_97,0.925,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,124,False
8697,10962,city_136,0.897,,False,no_enrollment,Phd,STEM,>20,10000+,NGO,>4,11,False
8715,19757,city_173,0.878,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,42,False
8718,7307,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,51,False
8729,22916,city_103,0.92,Male,False,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,27,False
8737,20531,city_136,0.897,Male,True,no_enrollment,Masters,STEM,18,5000-9999,Pvt Ltd,>4,41,False
8738,3178,city_114,0.926,Male,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,>4,78,False
8740,9589,city_116,0.743,Male,True,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,>4,19,False
8744,2214,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,3,89,False
8746,14154,city_103,0.92,,False,no_enrollment,Masters,STEM,14,5000-9999,Public Sector,>4,66,False
8756,10023,city_103,0.92,Male,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,3,6,False
8764,12602,city_136,0.897,Male,True,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,2,68,False
8766,32621,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,1,44,False
8774,26701,city_77,0.83,Male,True,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,>4,106,False
8791,11838,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,16,False
8792,689,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,27,False
8795,27811,city_160,0.92,Male,True,no_enrollment,Masters,STEM,14,5000-9999,Pvt Ltd,>4,136,False
8799,1872,city_75,0.939,Male,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,46,False
8803,21317,city_75,0.939,Male,True,no_enrollment,Graduate,STEM,14,1000-4999,Public Sector,>4,41,False
8804,8691,city_99,0.915,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,4,False
8824,15301,city_16,0.91,Male,True,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,2,192,False
8826,20604,city_16,0.91,Male,True,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,>4,142,False
8845,28444,city_50,0.896,,True,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,15,False
8849,2053,city_67,0.855,Female,False,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,>4,51,False
8872,11920,city_103,0.92,Female,True,Part time course,Graduate,STEM,13,10000+,Pvt Ltd,1,24,False
8877,26431,city_114,0.926,Male,True,no_enrollment,Masters,Business Degree,17,1000-4999,Pvt Ltd,>4,90,False
8881,11971,city_123,0.738,Male,True,Full time course,Graduate,STEM,12,1000-4999,Pvt Ltd,1,41,False
8904,2361,city_104,0.924,Male,True,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,1,140,False
8926,27043,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,33,False
8932,11382,city_103,0.92,Male,True,no_enrollment,Masters,Humanities,10,10000+,Pvt Ltd,2,7,False
8969,24457,city_16,0.91,Male,False,no_enrollment,Graduate,STEM,16,10000+,Public Sector,2,15,False
8970,978,city_103,0.92,Male,True,no_enrollment,Graduate,Other,>20,1000-4999,Pvt Ltd,>4,24,False
8980,6797,city_114,0.926,,True,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,98,False
8992,3062,city_104,0.924,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,57,False
8998,18280,city_103,0.92,Male,True,no_enrollment,Graduate,No Major,>20,1000-4999,NGO,>4,11,False
9006,24399,city_102,0.804,,True,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,1,107,False
9015,21556,city_21,0.624,Female,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,51,False
9016,45,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,26,False
9019,22647,city_104,0.924,Male,False,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,26,False
9020,191,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,48,False
9023,19087,city_160,0.92,Male,True,no_enrollment,Graduate,STEM,10,5000-9999,,2,61,False
9026,4345,city_160,0.92,,False,no_enrollment,Masters,STEM,>20,10000+,Public Sector,2,11,False
9033,6205,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,>4,8,False
9040,30405,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,126,False
9041,10989,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,NGO,>4,110,False
9045,1086,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,1,122,False
9046,22632,city_16,0.91,Male,True,no_enrollment,Graduate,STEM,>20,10000+,,>4,11,False
9060,4339,city_103,0.92,Male,True,no_enrollment,,,>20,5000-9999,Pvt Ltd,1,6,False
9069,7354,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,4,8,False
9078,27198,city_103,0.92,Male,True,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,1,112,False
9079,27301,city_21,0.624,Male,False,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,>4,49,False
9081,26659,city_65,0.802,Male,True,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,2,70,False
9088,32469,city_103,0.92,Male,False,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,3,30,False
9092,32349,city_160,0.92,Male,True,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,61,False
9096,5327,city_16,0.91,Male,True,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,2,17,False
9101,9661,city_21,0.624,Male,True,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,51,False
9107,5423,city_102,0.804,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,25,False
9115,17462,city_103,0.92,Male,True,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,20,False
9118,1383,city_16,0.91,Other,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,96,False
9144,32814,city_102,0.804,Male,True,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,3,22,False
9153,16643,city_71,0.884,Male,True,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,1,82,False
9181,28919,city_16,0.91,Male,True,no_enrollment,Graduate,No Major,>20,1000-4999,Pvt Ltd,4,66,False
9187,23195,city_103,0.92,Female,True,no_enrollment,Graduate,Humanities,10,10000+,Pvt Ltd,>4,124,False
9202,13134,city_160,0.92,Male,True,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,1,46,False
9220,20284,city_103,0.92,,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,2,54,False
9226,15007,city_102,0.804,Male,True,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,12,False
9246,17727,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,48,False
9247,21109,city_103,0.92,Male,True,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,>4,152,False
9248,3321,city_16,0.91,Male,True,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,8,False
9249,30422,city_59,0.775,Male,True,Part time course,Graduate,STEM,>20,5000-9999,Public Sector,1,44,False
9253,6683,city_21,0.624,Male,True,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,>4,8,False
9267,4795,city_103,0.92,Female,True,no_enrollment,Masters,Humanities,>20,10000+,Pvt Ltd,1,52,False
